freqs,spectrum
0.01220703125,0.0835964814808
0.0244140625,0.0318614613129
0.03662109375,0.0080170846135
0.048828125,0.00364664134829
0.06103515625,0.00201954395107
0.0732421875,0.00112525763841
0.08544921875,0.000673352939192
0.09765625,0.000394216649687
0.10986328125,0.000266301657268
0.1220703125,0.000239313544515
0.13427734375,0.00037392969722
0.146484375,0.00047236678416
0.15869140625,0.000446477249355
0.1708984375,0.000453391267907
0.18310546875,0.000403550541662
0.1953125,0.000472013225939
0.20751953125,0.000536022775405
0.2197265625,0.000514202230271
0.23193359375,0.000437665948356
0.244140625,0.000423767573099
0.25634765625,0.000400367812654
0.2685546875,0.000285847080471
0.28076171875,0.000286904858704
0.29296875,0.00022697275257
0.30517578125,0.000205422620136
0.3173828125,0.000211192753049
0.32958984375,0.000194595620422
0.341796875,0.000164026399817
0.35400390625,0.000165581900926
0.3662109375,0.000130478052806
0.37841796875,0.000127785750631
0.390625,9.7849733348e-05
0.40283203125,8.86788878553e-05
0.4150390625,8.78840985852e-05
0.42724609375,7.68366164199e-05
0.439453125,6.92586956992e-05
0.45166015625,5.85321703681e-05
0.4638671875,5.12813981727e-05
0.47607421875,6.67489308028e-05
0.48828125,4.94899238654e-05
0.50048828125,3.49570814977e-05
0.5126953125,3.74366162587e-05
0.52490234375,3.49350372988e-05
0.537109375,4.05374015326e-05
0.54931640625,3.50856536648e-05
0.5615234375,2.70260573941e-05
0.57373046875,2.90946696891e-05
0.5859375,2.99590996313e-05
0.59814453125,2.15433287624e-05
0.6103515625,2.53651418183e-05
0.62255859375,1.96981645807e-05
0.634765625,1.78203473742e-05
0.64697265625,1.87250040126e-05
0.6591796875,1.86836248805e-05
0.67138671875,1.99090294016e-05
0.68359375,1.75159360511e-05
0.69580078125,1.77007272328e-05
0.7080078125,1.61068187549e-05
0.72021484375,1.62210566639e-05
0.732421875,1.83051861653e-05
0.74462890625,1.27451473501e-05
0.7568359375,1.12249208203e-05
0.76904296875,1.20481656594e-05
0.78125,1.23748151959e-05
0.79345703125,1.08192874887e-05
0.8056640625,8.76782913861e-06
0.81787109375,6.95408299435e-06
0.830078125,7.22243120875e-06
0.84228515625,6.7932887981e-06
0.8544921875,7.32828836263e-06
0.86669921875,6.55564326809e-06
0.87890625,5.62183017713e-06
0.89111328125,6.47182093217e-06
0.9033203125,6.20113307261e-06
0.91552734375,6.142606846e-06
0.927734375,5.26632309419e-06
0.93994140625,5.33588706565e-06
0.9521484375,5.64363266664e-06
0.96435546875,5.1508338371e-06
0.9765625,5.97085377321e-06
0.98876953125,4.40374215325e-06
1.0009765625,4.23728538736e-06
1.01318359375,4.68900827267e-06
1.025390625,3.60134009712e-06
1.03759765625,4.07365072702e-06
1.0498046875,4.29327070391e-06
1.06201171875,3.80357917828e-06
1.07421875,4.16739122427e-06
1.08642578125,3.12289974629e-06
1.0986328125,2.60455519792e-06
1.11083984375,3.35772281395e-06
1.123046875,3.05779627417e-06
1.13525390625,2.71319422534e-06
1.1474609375,2.93177150627e-06
1.15966796875,2.88925400692e-06
1.171875,2.74694887312e-06
1.18408203125,2.6339467336e-06
1.1962890625,3.00154467844e-06
1.20849609375,2.68836451697e-06
1.220703125,2.52146825012e-06
1.23291015625,2.39413322911e-06
1.2451171875,2.20231147868e-06
1.25732421875,2.56485226212e-06
1.26953125,2.80707417945e-06
1.28173828125,2.74640456439e-06
1.2939453125,2.57354051254e-06
1.30615234375,2.41382981844e-06
1.318359375,2.75171869645e-06
1.33056640625,2.15560178714e-06
1.3427734375,2.30407073502e-06
1.35498046875,2.38482793179e-06
1.3671875,2.2042630696e-06
1.37939453125,2.33869821152e-06
1.3916015625,2.03188781717e-06
1.40380859375,2.09318185408e-06
1.416015625,2.19366059524e-06
1.42822265625,2.91618606339e-06
1.4404296875,2.95103118287e-06
1.45263671875,2.52268157414e-06
1.46484375,3.83952504834e-06
1.47705078125,3.7768417655e-06
1.4892578125,2.12850527049e-06
1.50146484375,2.10035497961e-06
1.513671875,2.25025852003e-06
1.52587890625,2.27077621554e-06
1.5380859375,2.99625522004e-06
1.55029296875,3.33038075657e-06
1.5625,2.60122821137e-06
1.57470703125,2.63149062099e-06
1.5869140625,2.25298389645e-06
1.59912109375,2.53779140572e-06
1.611328125,2.09887476891e-06
1.62353515625,1.86695195229e-06
1.6357421875,1.88415039714e-06
1.64794921875,1.89138566533e-06
1.66015625,1.77208141326e-06
1.67236328125,1.79125923501e-06
1.6845703125,1.79618582783e-06
1.69677734375,1.68715125522e-06
1.708984375,1.63628973513e-06
1.72119140625,1.80147848969e-06
1.7333984375,1.50212671418e-06
1.74560546875,1.37870531346e-06
1.7578125,1.60933259297e-06
1.77001953125,1.45358704077e-06
1.7822265625,1.60329952212e-06
1.79443359375,1.39126398067e-06
1.806640625,1.60216131608e-06
1.81884765625,1.61690010516e-06
1.8310546875,1.68998290812e-06
1.84326171875,1.28976575589e-06
1.85546875,1.54382807065e-06
1.86767578125,1.50091265129e-06
1.8798828125,1.31966003869e-06
1.89208984375,1.37504652193e-06
1.904296875,1.4055597826e-06
1.91650390625,1.56654154111e-06
1.9287109375,1.33445251077e-06
1.94091796875,1.29091513445e-06
1.953125,1.42041890649e-06
1.96533203125,1.74169173525e-06
1.9775390625,1.53354591148e-06
1.98974609375,1.48523015589e-06
2.001953125,1.34931817613e-06
2.01416015625,1.12605984952e-06
2.0263671875,1.13017862314e-06
2.03857421875,1.27276145796e-06
2.05078125,1.4598874701e-06
2.06298828125,1.41783719926e-06
2.0751953125,1.35479776793e-06
2.08740234375,1.2374612068e-06
2.099609375,1.53583631144e-06
2.11181640625,1.40980776729e-06
2.1240234375,1.19980470739e-06
2.13623046875,1.20124892263e-06
2.1484375,1.36951149773e-06
2.16064453125,1.43850253711e-06
2.1728515625,1.212458181e-06
2.18505859375,1.59919622299e-06
2.197265625,1.51467410383e-06
2.20947265625,1.64421720182e-06
2.2216796875,1.57715866048e-06
2.23388671875,1.2079115265e-06
2.24609375,1.28950390215e-06
2.25830078125,1.2905946192e-06
2.2705078125,1.50688253255e-06
2.28271484375,1.42166963523e-06
2.294921875,1.37912614746e-06
2.30712890625,1.86772965795e-06
2.3193359375,1.49127740818e-06
2.33154296875,1.45970436117e-06
2.34375,1.41052988333e-06
2.35595703125,1.24853285781e-06
2.3681640625,1.38154891224e-06
2.38037109375,1.50809655975e-06
2.392578125,1.50520546672e-06
2.40478515625,1.4775941151e-06
2.4169921875,1.39602194723e-06
2.42919921875,1.24457655076e-06
2.44140625,1.13869260347e-06
2.45361328125,9.85344111705e-07
2.4658203125,1.21507575721e-06
2.47802734375,1.40171560213e-06
2.490234375,1.21321740601e-06
2.50244140625,1.12896155692e-06
2.5146484375,1.16973208118e-06
2.52685546875,1.1722963625e-06
2.5390625,1.03676987567e-06
2.55126953125,1.28780165868e-06
2.5634765625,1.23605931276e-06
2.57568359375,1.22114377008e-06
2.587890625,1.07815491733e-06
2.60009765625,1.23456464674e-06
2.6123046875,1.05642472681e-06
2.62451171875,1.11362275088e-06
2.63671875,1.24904709951e-06
2.64892578125,1.4609614421e-06
2.6611328125,1.28706608772e-06
2.67333984375,1.3316308238e-06
2.685546875,1.09096875157e-06
2.69775390625,1.29277840975e-06
2.7099609375,1.14563657482e-06
2.72216796875,1.20519625521e-06
2.734375,1.40344391034e-06
2.74658203125,1.50567234103e-06
2.7587890625,1.69797089665e-06
2.77099609375,1.53037913395e-06
2.783203125,1.16958089268e-06
2.79541015625,1.2704541278e-06
2.8076171875,1.3538641797e-06
2.81982421875,1.31194079096e-06
2.83203125,1.29642963085e-06
2.84423828125,1.33955163485e-06
2.8564453125,1.10086861536e-06
2.86865234375,1.13537765959e-06
2.880859375,1.34209172514e-06
2.89306640625,1.36134358643e-06
2.9052734375,1.24652896552e-06
2.91748046875,1.4204212198e-06
2.9296875,1.47352918729e-06
2.94189453125,1.6352015607e-06
2.9541015625,1.61736765337e-06
2.96630859375,1.55802040901e-06
2.978515625,1.47701070824e-06
2.99072265625,1.35084565836e-06
3.0029296875,1.28295359746e-06
3.01513671875,1.17699311046e-06
3.02734375,1.28679631901e-06
3.03955078125,1.25023369079e-06
3.0517578125,1.39446045635e-06
3.06396484375,1.53456979308e-06
3.076171875,1.44422080898e-06
3.08837890625,1.56442645226e-06
3.1005859375,1.35502446848e-06
3.11279296875,1.44763473243e-06
3.125,1.33416879554e-06
3.13720703125,1.12705988051e-06
3.1494140625,1.4306040762e-06
3.16162109375,1.29498532162e-06
3.173828125,1.26634132324e-06
3.18603515625,1.33843611727e-06
3.1982421875,1.47718171046e-06
3.21044921875,1.64062185426e-06
3.22265625,1.53458404791e-06
3.23486328125,1.31649934943e-06
3.2470703125,1.13416909454e-06
3.25927734375,1.28856894879e-06
3.271484375,1.35796953008e-06
3.28369140625,1.50706731407e-06
3.2958984375,1.3011879504e-06
3.30810546875,1.27384823423e-06
3.3203125,1.24627033276e-06
3.33251953125,1.14975341584e-06
3.3447265625,1.12696762557e-06
3.35693359375,1.29297251797e-06
3.369140625,1.04735371286e-06
3.38134765625,1.18444297906e-06
3.3935546875,1.15185247694e-06
3.40576171875,1.13540524445e-06
3.41796875,1.27970716694e-06
3.43017578125,1.2645277997e-06
3.4423828125,1.31694262139e-06
3.45458984375,1.23772190276e-06
3.466796875,1.39544010115e-06
3.47900390625,1.18219140874e-06
3.4912109375,1.03949549514e-06
3.50341796875,1.11507197788e-06
3.515625,1.19832245467e-06
3.52783203125,1.30029464152e-06
3.5400390625,1.41052459391e-06
3.55224609375,1.12699903988e-06
3.564453125,1.2444177545e-06
3.57666015625,1.19271640363e-06
3.5888671875,1.16255660685e-06
3.60107421875,1.43233167787e-06
3.61328125,1.39439730819e-06
3.62548828125,1.3628576477e-06
3.6376953125,1.36609160986e-06
3.64990234375,1.35122543509e-06
3.662109375,1.36976098455e-06
3.67431640625,1.52640770388e-06
3.6865234375,1.52257277182e-06
3.69873046875,1.2003377776e-06
3.7109375,1.2075297528e-06
3.72314453125,9.60789650288e-07
3.7353515625,1.09919145168e-06
3.74755859375,1.29336889793e-06
3.759765625,1.26110732024e-06
3.77197265625,1.35888155676e-06
3.7841796875,1.27529933609e-06
3.79638671875,1.19581529089e-06
3.80859375,1.28852381484e-06
3.82080078125,1.35884309526e-06
3.8330078125,1.37223471725e-06
3.84521484375,1.24046084358e-06
3.857421875,1.57090143509e-06
3.86962890625,1.1125825938e-06
3.8818359375,1.20150705614e-06
3.89404296875,1.35314484781e-06
3.90625,1.31404078251e-06
3.91845703125,1.42310762979e-06
3.9306640625,1.25010930151e-06
3.94287109375,1.1718682263e-06
3.955078125,1.47193096295e-06
3.96728515625,1.41776278284e-06
3.9794921875,1.28704959101e-06
3.99169921875,1.20762498802e-06
4.00390625,1.12920741864e-06
4.01611328125,1.13846646917e-06
4.0283203125,1.14457008127e-06
4.04052734375,9.88384707736e-07
4.052734375,1.06955335925e-06
4.06494140625,1.09838436938e-06
4.0771484375,1.03053181234e-06
4.08935546875,1.17382589936e-06
4.1015625,1.10006458485e-06
4.11376953125,1.05757557025e-06
4.1259765625,1.17963081009e-06
4.13818359375,1.04807831676e-06
4.150390625,1.24303897985e-06
4.16259765625,1.31134228386e-06
4.1748046875,1.11457179863e-06
4.18701171875,1.31720546393e-06
4.19921875,1.2424681136e-06
4.21142578125,1.06766227778e-06
4.2236328125,1.13316545245e-06
4.23583984375,1.16217119581e-06
4.248046875,1.03222617858e-06
4.26025390625,1.10816578761e-06
4.2724609375,1.11436243456e-06
4.28466796875,1.24247896682e-06
4.296875,1.2776715248e-06
4.30908203125,1.23795313593e-06
4.3212890625,1.29332867589e-06
4.33349609375,1.33323297206e-06
4.345703125,1.05644942021e-06
4.35791015625,1.14344459322e-06
4.3701171875,1.14527147096e-06
4.38232421875,1.38847130175e-06
4.39453125,1.35690742811e-06
4.40673828125,1.1771516828e-06
4.4189453125,1.24740692765e-06
4.43115234375,1.12217155708e-06
4.443359375,1.28839185755e-06
4.45556640625,1.14315752201e-06
4.4677734375,1.10283068796e-06
4.47998046875,1.17427902845e-06
4.4921875,1.27974587031e-06
4.50439453125,1.13288432951e-06
4.5166015625,1.33540651364e-06
4.52880859375,1.22731996617e-06
4.541015625,1.19132846519e-06
4.55322265625,1.10323857387e-06
4.5654296875,1.40297849126e-06
4.57763671875,1.19937302054e-06
4.58984375,1.08644351642e-06
4.60205078125,1.05906080718e-06
4.6142578125,1.00907209231e-06
4.62646484375,1.15924501569e-06
4.638671875,1.22559723065e-06
4.65087890625,1.22725918063e-06
4.6630859375,1.33077792251e-06
4.67529296875,1.3437281803e-06
4.6875,1.02078167676e-06
4.69970703125,1.09473871126e-06
4.7119140625,1.32143148714e-06
4.72412109375,1.15230925736e-06
4.736328125,1.21282784732e-06
4.74853515625,1.45090064601e-06
4.7607421875,1.36060211518e-06
4.77294921875,1.20861697383e-06
4.78515625,1.24337144387e-06
4.79736328125,1.16590334995e-06
4.8095703125,1.22843316744e-06
4.82177734375,1.19351816056e-06
4.833984375,1.08842902832e-06
4.84619140625,1.24071624881e-06
4.8583984375,1.16189888389e-06
4.87060546875,1.34807472598e-06
4.8828125,1.38643221709e-06
4.89501953125,1.28228221723e-06
4.9072265625,1.2623631842e-06
4.91943359375,1.10376222883e-06
4.931640625,1.1057802259e-06
4.94384765625,1.22242062949e-06
4.9560546875,1.21927582975e-06
4.96826171875,1.31527476325e-06
4.98046875,1.27532664531e-06
4.99267578125,1.33670858205e-06
5.0048828125,9.44540666999e-07
5.01708984375,1.09591044961e-06
5.029296875,1.15670983503e-06
5.04150390625,1.24358990537e-06
5.0537109375,1.25250424085e-06
5.06591796875,1.22965037511e-06
5.078125,1.24345027262e-06
5.09033203125,1.33445310454e-06
5.1025390625,1.01775569028e-06
5.11474609375,1.18642172577e-06
5.126953125,1.32468110887e-06
5.13916015625,1.22674199715e-06
5.1513671875,1.17648385404e-06
5.16357421875,1.24624276779e-06
5.17578125,1.08735457164e-06
5.18798828125,1.26243766095e-06
5.2001953125,1.29960418144e-06
5.21240234375,1.27812796922e-06
5.224609375,1.19568416245e-06
