freqs,spectrum
0.01220703125,7.81883390735
0.0244140625,7.23624951568
0.03662109375,5.64203078393
0.048828125,3.28394360195
0.06103515625,1.86008195118
0.0732421875,1.05465134631
0.08544921875,0.532596756814
0.09765625,0.204192916349
0.10986328125,0.130282696065
0.1220703125,0.0742329323632
0.13427734375,0.0447646221199
0.146484375,0.0405860228909
0.15869140625,0.022594426998
0.1708984375,0.0176894752309
0.18310546875,0.0142803198405
0.1953125,0.0082331037869
0.20751953125,0.00675105280784
0.2197265625,0.00585811411618
0.23193359375,0.00435710740643
0.244140625,0.00292678824723
0.25634765625,0.00272533306457
0.2685546875,0.00226837346024
0.28076171875,0.00188590963633
0.29296875,0.00123690329579
0.30517578125,0.000945838391639
0.3173828125,0.00109915228156
0.32958984375,0.00108471989961
0.341796875,0.000946759138423
0.35400390625,0.000696378627411
0.3662109375,0.000714741769107
0.37841796875,0.000720690748014
0.390625,0.00049192740404
0.40283203125,0.000517691014731
0.4150390625,0.000452728982975
0.42724609375,0.000409161932565
0.439453125,0.000436614428094
0.45166015625,0.000382319889327
0.4638671875,0.00039906718962
0.47607421875,0.000332117363335
0.48828125,0.000365361336174
0.50048828125,0.000234405552167
0.5126953125,0.000224595500417
0.52490234375,0.000214837365397
0.537109375,0.000201685242409
0.54931640625,0.000203214489033
0.5615234375,0.000190952041544
0.57373046875,0.000171647781616
0.5859375,0.000159949248841
0.59814453125,0.000154748571583
0.6103515625,0.000189467051102
0.62255859375,0.000167250496387
0.634765625,0.000162850123322
0.64697265625,0.000130808296495
0.6591796875,0.000113966131927
0.67138671875,0.000119246845237
0.68359375,0.000127661136882
0.69580078125,9.86308425697e-05
0.7080078125,8.31744897015e-05
0.72021484375,9.51575294433e-05
0.732421875,8.47410060624e-05
0.74462890625,8.08186399206e-05
0.7568359375,8.92183558392e-05
0.76904296875,7.47926807668e-05
0.78125,8.45359805287e-05
0.79345703125,6.25958883544e-05
0.8056640625,6.25125523333e-05
0.81787109375,5.84462449952e-05
0.830078125,7.09371027858e-05
0.84228515625,5.38625847255e-05
0.8544921875,5.75140404199e-05
0.86669921875,5.64923897072e-05
0.87890625,5.3924374978e-05
0.89111328125,5.23976823259e-05
0.9033203125,4.53254405379e-05
0.91552734375,4.38040702207e-05
0.927734375,4.95343167125e-05
0.93994140625,5.16108961927e-05
0.9521484375,5.21392945934e-05
0.96435546875,3.86844214603e-05
0.9765625,4.45279852562e-05
0.98876953125,4.79738970031e-05
1.0009765625,4.87994814298e-05
1.01318359375,4.60623875666e-05
1.025390625,4.05576583303e-05
1.03759765625,4.11384900514e-05
1.0498046875,4.16725611071e-05
1.06201171875,3.58130983586e-05
1.07421875,3.56174823785e-05
1.08642578125,3.97424267502e-05
1.0986328125,4.51174100289e-05
1.11083984375,3.3340233368e-05
1.123046875,3.04357332537e-05
1.13525390625,4.18498747692e-05
1.1474609375,3.77618049628e-05
1.15966796875,3.08210085202e-05
1.171875,2.84147258608e-05
1.18408203125,2.94186873796e-05
1.1962890625,2.86326058406e-05
1.20849609375,2.97897093522e-05
1.220703125,2.59658948379e-05
1.23291015625,2.68470805775e-05
1.2451171875,3.02191874919e-05
1.25732421875,3.51479539371e-05
1.26953125,2.51206985201e-05
1.28173828125,2.38702534199e-05
1.2939453125,2.14187221124e-05
1.30615234375,2.00046682455e-05
1.318359375,2.34169840888e-05
1.33056640625,2.37376632205e-05
1.3427734375,2.22645450844e-05
1.35498046875,1.63374337563e-05
1.3671875,1.99774129473e-05
1.37939453125,1.92322916933e-05
1.3916015625,2.03002665593e-05
1.40380859375,2.02295759776e-05
1.416015625,1.99502350945e-05
1.42822265625,1.97689478677e-05
1.4404296875,2.33626803174e-05
1.45263671875,2.02623877107e-05
1.46484375,2.13910092601e-05
1.47705078125,1.99384969968e-05
1.4892578125,1.71246858284e-05
1.50146484375,1.98911516228e-05
1.513671875,2.12611958331e-05
1.52587890625,1.69673800096e-05
1.5380859375,1.60743664813e-05
1.55029296875,1.4512964633e-05
1.5625,1.60523478353e-05
1.57470703125,1.63613459918e-05
1.5869140625,1.51310192237e-05
1.59912109375,1.53909829267e-05
1.611328125,1.50476022424e-05
1.62353515625,1.76165509974e-05
1.6357421875,1.43132364999e-05
1.64794921875,1.4802950263e-05
1.66015625,1.32908279309e-05
1.67236328125,1.37646628951e-05
1.6845703125,1.59944841157e-05
1.69677734375,1.56002076818e-05
1.708984375,1.77141999202e-05
1.72119140625,1.84295665879e-05
1.7333984375,1.58401808437e-05
1.74560546875,1.65580116975e-05
1.7578125,1.49519064078e-05
1.77001953125,1.57951929104e-05
1.7822265625,1.54763002463e-05
1.79443359375,1.99799496208e-05
1.806640625,1.68589372423e-05
1.81884765625,1.42878844417e-05
1.8310546875,1.5038589841e-05
1.84326171875,1.52978793149e-05
1.85546875,1.71182422949e-05
1.86767578125,1.54837497592e-05
1.8798828125,1.38963641616e-05
1.89208984375,1.52220078504e-05
1.904296875,1.80516255833e-05
