freqs,spectrum
0.01220703125,0.970250189005
0.0244140625,0.281852643583
0.03662109375,0.0150638356878
0.048828125,0.00286087681394
0.06103515625,0.00143377260192
0.0732421875,0.000861283388196
0.08544921875,0.00059242814336
0.09765625,0.00039565486794
0.10986328125,0.000300002081182
0.1220703125,0.000274501470728
0.13427734375,0.000341661521527
0.146484375,0.000417563037935
0.15869140625,0.000462338696674
0.1708984375,0.000468383091129
0.18310546875,0.000421621110083
0.1953125,0.000403295737522
0.20751953125,0.000370718634604
0.2197265625,0.000317401597536
0.23193359375,0.000270901580111
0.244140625,0.000209572904789
0.25634765625,0.000154350947663
0.2685546875,0.000126785088837
0.28076171875,0.000103397277862
0.29296875,9.08222891344e-05
0.30517578125,7.80813268393e-05
0.3173828125,6.64993060885e-05
0.32958984375,5.97918578178e-05
0.341796875,5.29220545853e-05
0.35400390625,4.60473107142e-05
0.3662109375,4.48712921879e-05
0.37841796875,3.86493950509e-05
0.390625,3.56500016348e-05
0.40283203125,3.16978797196e-05
0.4150390625,2.92266975043e-05
0.42724609375,2.64500503769e-05
0.439453125,2.39711092851e-05
0.45166015625,2.19498484247e-05
0.4638671875,1.93552665625e-05
0.47607421875,1.84086834408e-05
0.48828125,1.67982628915e-05
0.50048828125,1.61089342093e-05
0.5126953125,1.55895427225e-05
0.52490234375,1.42075717259e-05
0.537109375,1.31109426022e-05
0.54931640625,1.20722840173e-05
0.5615234375,1.15765670908e-05
0.57373046875,1.19073586194e-05
0.5859375,1.13034857474e-05
0.59814453125,1.07354952811e-05
0.6103515625,1.01740392189e-05
0.62255859375,9.41523001887e-06
0.634765625,9.7475324496e-06
0.64697265625,9.1945594643e-06
0.6591796875,9.67262126264e-06
0.67138671875,9.41450904273e-06
0.68359375,8.79284549579e-06
0.69580078125,9.14910759827e-06
0.7080078125,9.50858408583e-06
0.72021484375,1.1341536319e-05
0.732421875,1.03659468536e-05
0.74462890625,9.88856103223e-06
0.7568359375,9.13408192566e-06
0.76904296875,8.75481667422e-06
0.78125,9.01682048974e-06
0.79345703125,1.13934950304e-05
0.8056640625,1.01741180015e-05
0.81787109375,8.70956267859e-06
0.830078125,8.8573391116e-06
0.84228515625,8.7320817427e-06
0.8544921875,7.99245934862e-06
0.86669921875,8.23115145417e-06
0.87890625,8.95040296204e-06
0.89111328125,9.55622322127e-06
0.9033203125,9.75516842733e-06
0.91552734375,1.17415527424e-05
0.927734375,1.40608792061e-05
0.93994140625,2.04492853749e-05
0.9521484375,2.68641506561e-05
0.96435546875,3.22932957021e-05
0.9765625,3.37993501663e-05
0.98876953125,2.61591480802e-05
1.0009765625,1.61833787522e-05
1.01318359375,1.21126064301e-05
1.025390625,8.91062450934e-06
1.03759765625,7.55550570348e-06
1.0498046875,6.35833948393e-06
1.06201171875,5.68392524399e-06
1.07421875,5.13688209632e-06
1.08642578125,4.71841791087e-06
1.0986328125,4.45348482023e-06
1.11083984375,4.13604958252e-06
1.123046875,4.37208470487e-06
1.13525390625,4.41898458276e-06
1.1474609375,4.69461490419e-06
1.15966796875,4.59155190025e-06
1.171875,4.89331019265e-06
1.18408203125,5.0442845819e-06
1.1962890625,5.38174060943e-06
1.20849609375,6.13602245264e-06
1.220703125,7.20070006142e-06
1.23291015625,7.55358620636e-06
1.2451171875,6.64340276385e-06
1.25732421875,6.28421384346e-06
1.26953125,5.29924804747e-06
1.28173828125,4.8680625554e-06
1.2939453125,4.67584320887e-06
1.30615234375,4.45632693454e-06
1.318359375,4.32651536031e-06
1.33056640625,4.1592062935e-06
1.3427734375,4.43215540206e-06
1.35498046875,3.96887804115e-06
1.3671875,4.0111600193e-06
1.37939453125,3.98492488461e-06
1.3916015625,4.05713417711e-06
1.40380859375,4.00165641621e-06
1.416015625,4.16869612127e-06
1.42822265625,6.23779691524e-06
1.4404296875,7.9114752647e-06
1.45263671875,5.23669201237e-06
1.46484375,4.74751036754e-06
1.47705078125,5.12153259006e-06
1.4892578125,4.48037104288e-06
1.50146484375,4.78268538899e-06
1.513671875,4.07535320659e-06
