freqs,spectrum,q1,q3
0.37841796875,3.37765672528e-05,1.58774622141e-05,0.000103325983054
0.390625,4.61291465477e-05,1.55694146398e-05,0.000117262427628
0.40283203125,4.19627523965e-05,1.73479226528e-05,0.00011904890853
0.4150390625,4.93793585423e-05,1.67507948379e-05,0.000120569369188
0.42724609375,4.28758734703e-05,1.71478844737e-05,0.000126968258928
0.439453125,2.61029153615e-05,8.99449885344e-06,0.000146491480589
0.45166015625,2.11919019156e-05,7.29562773143e-06,0.000105650093478
0.4638671875,3.75533165144e-05,1.37999290132e-05,0.000119179119292
0.47607421875,4.3112281195e-05,1.31858659688e-05,9.34304092033e-05
0.48828125,3.52517794441e-05,1.13355118369e-05,9.82773546357e-05
0.50048828125,2.49137253749e-05,1.00482690617e-05,6.04455039499e-05
0.5126953125,2.32189795228e-05,1.01215788078e-05,5.19543344784e-05
0.52490234375,2.08043345696e-05,6.8961919595e-06,6.41046727389e-05
0.537109375,1.91573823187e-05,8.35347807895e-06,4.97573092555e-05
0.54931640625,2.28296333205e-05,6.24658435684e-06,5.15861227093e-05
0.5615234375,2.24384802537e-05,9.71522957307e-06,6.46521913452e-05
0.57373046875,2.03850147125e-05,5.96265427056e-06,4.9570769627e-05
0.5859375,2.43524989287e-05,8.81456173209e-06,6.46626343724e-05
0.59814453125,1.64358637966e-05,5.54516938555e-06,5.25820686518e-05
0.6103515625,2.29233885974e-05,6.39126977222e-06,6.23277830051e-05
0.62255859375,2.07158608969e-05,8.12225797405e-06,3.30996996244e-05
0.634765625,2.25270873574e-05,1.13982657182e-05,5.4769736334e-05
0.64697265625,2.34536173093e-05,1.15318742637e-05,5.83407514136e-05
0.6591796875,2.56747450337e-05,7.81349285796e-06,5.33497263874e-05
0.67138671875,1.74783242227e-05,7.2470881279e-06,4.93446033412e-05
0.68359375,1.62655520037e-05,8.06240539054e-06,4.54342946275e-05
0.69580078125,2.54865686352e-05,1.05697633918e-05,5.59177106036e-05
0.7080078125,1.67694158783e-05,7.05087401331e-06,5.00080138295e-05
0.72021484375,1.02267109019e-05,3.78055753183e-06,2.91770714932e-05
0.732421875,2.61527158547e-05,1.02474840001e-05,5.95692668251e-05
0.74462890625,2.47433725663e-05,8.92535682584e-06,6.22042949094e-05
0.7568359375,2.38369621888e-05,1.12302628209e-05,4.96769213912e-05
0.76904296875,4.59113769847e-05,2.29042763715e-05,0.000103741863595
0.78125,3.53545954568e-05,1.28795179333e-05,8.95362382191e-05
0.79345703125,2.73310381677e-05,1.04698786602e-05,5.7009536628e-05
0.8056640625,2.25174917493e-05,9.49921595555e-06,6.150139283e-05
0.81787109375,2.35743851892e-05,7.34280641844e-06,7.59819098119e-05
0.830078125,2.69323598738e-05,9.53839776941e-06,6.6608219264e-05
0.84228515625,2.3129161369e-05,1.01799814771e-05,8.86400610062e-05
0.8544921875,1.9221091261e-05,8.18732804725e-06,8.20209857591e-05
0.86669921875,1.93962855892e-05,7.02639775874e-06,7.29637841332e-05
0.87890625,1.70703064684e-05,5.41752229583e-06,5.55655106861e-05
0.89111328125,2.38489265036e-05,7.99961278716e-06,5.57655913414e-05
0.9033203125,2.68750315721e-05,1.11949935608e-05,7.3728350438e-05
0.91552734375,2.74037464441e-05,9.44671326522e-06,7.29200087507e-05
0.927734375,2.98904678883e-05,1.12105537889e-05,5.24984836147e-05
0.93994140625,2.4522046494e-05,8.58173795638e-06,5.18052645397e-05
0.9521484375,3.18302746945e-05,1.26117888318e-05,5.79265937559e-05
0.96435546875,5.00281402443e-05,2.1816379045e-05,8.82982946602e-05
0.9765625,4.98964205086e-05,1.52690203038e-05,9.47556545862e-05
0.98876953125,7.15792609946e-05,3.1654651436e-05,0.000116022501911
1.0009765625,4.43418818705e-05,1.6105128071e-05,8.48955479646e-05
1.01318359375,4.02686734813e-05,1.69282472707e-05,8.86617021893e-05
1.025390625,2.77278508107e-05,9.39296583946e-06,6.19315711838e-05
1.03759765625,2.32469017727e-05,1.01477125182e-05,6.15518994509e-05
1.0498046875,1.90568870019e-05,6.86394947925e-06,5.10873954832e-05
1.06201171875,2.0247577058e-05,1.1942423609e-05,5.78262450021e-05
1.07421875,2.43990148564e-05,1.05166765699e-05,6.20076636865e-05
1.08642578125,1.9919927132e-05,6.37756591381e-06,6.31922734958e-05
1.0986328125,1.54695938593e-05,7.53297297278e-06,3.92197057332e-05
1.11083984375,2.31573286845e-05,8.49449359622e-06,6.09108014122e-05
1.123046875,1.4488807714e-05,6.57916873455e-06,3.22856860313e-05
1.13525390625,1.10129944053e-05,3.87485580639e-06,3.48604815155e-05
1.1474609375,1.57155173975e-05,5.10323229637e-06,4.5123612782e-05
1.15966796875,2.91790126145e-05,1.26625177498e-05,5.51959523141e-05
1.171875,1.99710241982e-05,9.52086838618e-06,4.56867291802e-05
1.18408203125,1.35616166759e-05,4.95618598212e-06,3.90696121235e-05
1.1962890625,8.71530014227e-06,4.27672093052e-06,3.25200098683e-05
1.20849609375,1.8491879417e-05,8.64924391706e-06,4.09463694829e-05
1.220703125,1.15637861411e-05,6.72634743716e-06,2.50504489286e-05
1.23291015625,1.89634546827e-05,6.66178234444e-06,4.29088356694e-05
1.2451171875,1.02756284261e-05,4.84633197793e-06,2.56734723859e-05
1.25732421875,1.29785014455e-05,5.55712705915e-06,2.49823558267e-05
1.26953125,2.16593390818e-05,9.36940277959e-06,4.63370378885e-05
1.28173828125,1.58258975319e-05,8.43091459504e-06,2.93574686539e-05
1.2939453125,1.16635524353e-05,4.50652875774e-06,3.47423169277e-05
1.30615234375,1.5734828191e-05,4.81562279972e-06,3.37881961263e-05
1.318359375,1.66110517967e-05,6.63381246383e-06,4.28383471853e-05
1.33056640625,1.92860565613e-05,9.14257823573e-06,4.22680010141e-05
1.3427734375,1.10925763109e-05,5.65272275159e-06,2.36670759455e-05
1.35498046875,1.12551542153e-05,4.83769985231e-06,2.88578794175e-05
1.3671875,8.26457812222e-06,3.61649830679e-06,2.89239362559e-05
1.37939453125,8.94224894627e-06,3.19489638148e-06,3.42213159734e-05
1.3916015625,1.3663521557e-05,3.34035638702e-06,3.05679765991e-05
1.40380859375,1.20852786731e-05,5.49282461698e-06,2.89377066813e-05
1.416015625,1.28799368085e-05,3.08040942727e-06,2.99660906489e-05
1.42822265625,1.22926629788e-05,3.84889200702e-06,2.30292011849e-05
1.4404296875,1.00172333519e-05,4.31376112377e-06,2.53665381163e-05
1.45263671875,1.7019066872e-05,6.59472886563e-06,3.60284588874e-05
1.46484375,1.10576719306e-05,4.55299474437e-06,2.87808167389e-05
1.47705078125,9.98841540051e-06,3.63987911434e-06,2.4061876141e-05
1.4892578125,1.67957240257e-05,5.63435645845e-06,3.40102198855e-05
1.50146484375,1.84099680199e-05,7.88257176987e-06,3.52935542289e-05
1.513671875,9.51141062317e-06,3.11652256178e-06,3.60420937915e-05
1.52587890625,1.34898267469e-05,6.00428743498e-06,3.40776227299e-05
1.5380859375,5.04137572267e-05,2.17357464617e-05,0.00011256019689
1.55029296875,3.25929691943e-05,9.91972310125e-06,9.05808286902e-05
1.5625,9.34388034226e-06,3.33261345682e-06,2.0470263279e-05
1.57470703125,1.47910396413e-05,6.51126343479e-06,3.86014800261e-05
1.5869140625,2.00484715484e-05,8.15138629901e-06,5.8826641814e-05
1.59912109375,1.97502571926e-05,7.49669921656e-06,3.71131074034e-05
1.611328125,9.74639617773e-06,3.8278027986e-06,2.95859626846e-05
1.62353515625,1.00816378516e-05,4.80344653399e-06,2.37724817109e-05
1.6357421875,1.39175907652e-05,4.82003549116e-06,3.28038059525e-05
1.64794921875,1.46912763581e-05,5.54709594513e-06,2.41920523448e-05
1.66015625,1.20859985058e-05,5.65419077526e-06,3.06659669627e-05
1.67236328125,8.00345572337e-06,3.67701449707e-06,2.66622291484e-05
1.6845703125,6.74584517455e-06,2.44085640986e-06,2.31011440609e-05
1.69677734375,6.01419809677e-06,2.17255466751e-06,1.77846508678e-05
1.708984375,9.6006341711e-06,3.04259955164e-06,2.20653644575e-05
1.72119140625,5.66741230465e-06,1.98472119387e-06,2.27965387839e-05
1.7333984375,9.91454461136e-06,4.01530289356e-06,2.39138155035e-05
1.74560546875,1.21855193661e-05,4.9201275991e-06,3.30712699421e-05
1.7578125,1.71251635218e-05,7.11577407526e-06,4.37317340736e-05
1.77001953125,2.00348777814e-05,1.10444521678e-05,3.37497088044e-05
1.7822265625,1.38310266771e-05,4.80936957642e-06,3.00367367513e-05
1.79443359375,1.19046730362e-05,5.00317861326e-06,2.55261193286e-05
1.806640625,9.2119415107e-06,3.62468924668e-06,1.88753291254e-05
1.81884765625,7.32660066292e-06,2.49010669712e-06,1.46766840228e-05
1.8310546875,8.8328964487e-06,3.83125292959e-06,1.7450157936e-05
1.84326171875,1.19644905422e-05,5.63608198143e-06,2.5408728394e-05
1.85546875,9.2760168167e-06,4.04798134856e-06,3.02652151454e-05
1.86767578125,1.7372520126e-05,6.62520902574e-06,3.62779172813e-05
1.8798828125,1.14394999699e-05,6.03023647206e-06,2.71114560355e-05
1.89208984375,9.81723201899e-06,3.59530983179e-06,2.02115261191e-05
1.904296875,7.31909209807e-06,2.94508537537e-06,2.57664702306e-05
1.91650390625,9.62889251866e-06,4.52162654626e-06,1.86224633317e-05
1.9287109375,9.01265099372e-06,3.97483955045e-06,3.32664410781e-05
1.94091796875,6.57576138975e-06,3.0142222813e-06,1.6603004299e-05
1.953125,6.3756984001e-06,2.99341217958e-06,1.43603574576e-05
1.96533203125,7.21823257305e-06,2.82477496657e-06,2.07449945217e-05
1.9775390625,6.82403662866e-06,3.19136225779e-06,1.61349206164e-05
1.98974609375,1.13949394695e-05,3.91400717396e-06,2.2359077086e-05
2.001953125,7.71663683568e-06,1.65508390429e-06,2.06603645601e-05
2.01416015625,1.05704393778e-05,3.5232955823e-06,2.37677779706e-05
2.0263671875,7.61280394242e-06,3.55567997237e-06,2.18975446159e-05
2.03857421875,8.11819546113e-06,3.99814688009e-06,1.67304071221e-05
2.05078125,6.22221359219e-06,2.42896227586e-06,1.77428419563e-05
2.06298828125,8.83457090926e-06,1.83042940273e-06,2.22507790054e-05
2.0751953125,7.2040193905e-06,4.01833691343e-06,2.2527299993e-05
2.08740234375,1.06511818831e-05,3.23996627944e-06,2.79468975114e-05
2.099609375,6.85056335972e-06,2.96075269138e-06,1.57422719967e-05
2.11181640625,5.38873804297e-06,2.0639443976e-06,1.20626242725e-05
2.1240234375,6.92805935845e-06,2.716397444e-06,1.30765018038e-05
2.13623046875,1.25157954469e-05,6.26685137611e-06,2.25275089159e-05
2.1484375,1.38578868164e-05,4.6814838211e-06,3.51977063142e-05
2.16064453125,1.07774057412e-05,6.00466285362e-06,2.36609824858e-05
2.1728515625,9.85320341419e-06,3.86908637349e-06,2.33010881695e-05
2.18505859375,1.20174367396e-05,4.960320433e-06,2.56102224481e-05
2.197265625,1.26034272945e-05,4.66336074917e-06,3.72060144553e-05
2.20947265625,8.94794457995e-06,4.25468776667e-06,2.2800834646e-05
2.2216796875,1.2312529283e-05,5.54300649423e-06,2.50882387075e-05
2.23388671875,8.87224815036e-06,3.49224914966e-06,2.57337150955e-05
2.24609375,7.96022076945e-06,3.19905169241e-06,2.10351930562e-05
2.25830078125,5.49446959446e-06,3.23524668635e-06,2.3483977316e-05
2.2705078125,1.20640267482e-05,4.28218998776e-06,3.21564840364e-05
2.28271484375,1.37988316742e-05,6.82237982143e-06,3.68520853245e-05
2.294921875,1.46256189423e-05,7.61584726049e-06,2.87892138012e-05
2.30712890625,1.24174263422e-05,5.02370666763e-06,2.37388009338e-05
2.3193359375,1.36141848775e-05,4.31860189288e-06,3.37564953973e-05
2.33154296875,6.00504294301e-06,2.25200981835e-06,1.91583752544e-05
2.34375,7.48855047651e-06,2.84795433126e-06,2.39982575136e-05
2.35595703125,4.80329925641e-06,2.39168641179e-06,2.0654858955e-05
2.3681640625,1.03946947015e-05,3.06166996035e-06,2.91908120374e-05
2.38037109375,1.03465432571e-05,3.43307556811e-06,3.42018840891e-05
2.392578125,1.44239459685e-05,5.29796344815e-06,2.94015736417e-05
2.40478515625,7.52241595931e-06,3.02598301772e-06,1.99421388106e-05
2.4169921875,5.60493815243e-06,2.60572609092e-06,1.51303581877e-05
2.42919921875,7.98130157015e-06,3.24280365819e-06,1.77462935938e-05
2.44140625,6.92156161997e-06,2.51201212006e-06,1.74803807691e-05
2.45361328125,1.14162385855e-05,2.22792879757e-06,2.44265702314e-05
2.4658203125,8.42941081052e-06,2.38031537191e-06,1.73793589758e-05
2.47802734375,9.89176932426e-06,3.12539470938e-06,2.26907515656e-05
2.490234375,8.03209545144e-06,3.49314472549e-06,2.60726830522e-05
2.50244140625,8.64950082182e-06,3.31082035391e-06,2.13084762494e-05
2.5146484375,8.03336282297e-06,3.77697169373e-06,1.94295539722e-05
2.52685546875,8.21950223435e-06,3.21454647814e-06,1.78240826924e-05
2.5390625,8.8579829118e-06,3.62324593319e-06,1.87035003725e-05
2.55126953125,8.0409034217e-06,2.95781397631e-06,1.56779913261e-05
2.5634765625,6.41524182432e-06,2.72528142065e-06,1.49840615709e-05
2.57568359375,7.3738505912e-06,1.06048556938e-06,2.0153659227e-05
2.587890625,8.48273690553e-06,2.80415284981e-06,2.23462909344e-05
2.60009765625,6.45529058165e-06,3.1791850739e-06,1.49005292117e-05
2.6123046875,7.32419347714e-06,3.08751370409e-06,1.6298375219e-05
2.62451171875,8.58648174767e-06,2.67654277234e-06,2.10631986996e-05
2.63671875,1.08912834925e-05,3.70775251171e-06,2.73259392097e-05
2.64892578125,1.16383222774e-05,4.44081225963e-06,3.17209039749e-05
2.6611328125,8.34897458947e-06,3.66890683993e-06,2.76164357e-05
2.67333984375,9.38747190067e-06,2.65053239628e-06,1.7434730121e-05
2.685546875,9.64435087405e-06,4.9255849831e-06,1.99520121068e-05
2.69775390625,5.67375170617e-06,2.32714756341e-06,1.49982237177e-05
2.7099609375,5.39613199371e-06,2.63857140226e-06,1.72379056485e-05
2.72216796875,8.2840581485e-06,3.89155192608e-06,1.59551200934e-05
2.734375,7.26622895109e-06,3.30176592498e-06,1.87683221476e-05
2.74658203125,7.67362726646e-06,3.23258294643e-06,2.3185197582e-05
2.7587890625,6.71832588337e-06,2.64073889739e-06,1.40440335255e-05
2.77099609375,5.14720169693e-06,1.97811688266e-06,1.9106921977e-05
2.783203125,4.74994401908e-06,1.94482263472e-06,1.81863279218e-05
2.79541015625,8.3335747017e-06,3.17852323598e-06,3.25723284469e-05
2.8076171875,7.94383012593e-06,3.22135006791e-06,2.17897923162e-05
2.81982421875,8.97375994983e-06,4.63192021786e-06,2.39464333267e-05
2.83203125,1.05802537086e-05,3.62024790686e-06,2.48837519007e-05
2.84423828125,9.27503165664e-06,4.23875766551e-06,2.83913008044e-05
2.8564453125,7.59482513875e-06,4.60822654562e-06,2.0928492771e-05
2.86865234375,5.36874730394e-06,2.1772277216e-06,1.04650497293e-05
2.880859375,6.42353921936e-06,2.00819655658e-06,1.67162590321e-05
2.89306640625,6.59768238405e-06,3.21705110717e-06,1.91112028068e-05
2.9052734375,6.01368719709e-06,1.92701811127e-06,2.230244911e-05
2.91748046875,7.67909386942e-06,2.58540433019e-06,1.68700163446e-05
2.9296875,6.05436140568e-06,3.66538356409e-06,1.31399295272e-05
2.94189453125,6.50698095747e-06,2.56782295545e-06,1.61403790335e-05
2.9541015625,6.60396137861e-06,2.53949361417e-06,1.82331523847e-05
2.96630859375,5.82595476426e-06,1.77339350827e-06,2.39141747171e-05
2.978515625,6.26677658397e-06,2.314667193e-06,1.31621169044e-05
2.99072265625,7.65071838565e-06,2.09467810829e-06,1.95859905518e-05
3.0029296875,7.15908514435e-06,2.97126573723e-06,2.14198122924e-05
3.01513671875,8.38744704347e-06,4.21874724668e-06,1.54730261242e-05
3.02734375,6.43774946132e-06,3.572287544e-06,1.50148021312e-05
3.03955078125,6.21818649405e-06,2.23661548964e-06,1.50238836728e-05
3.0517578125,5.47358621207e-06,1.78447786543e-06,1.55430245445e-05
3.06396484375,9.65427371118e-06,4.35227412242e-06,2.40864226735e-05
3.076171875,9.33417053416e-06,3.9172703609e-06,3.52278893557e-05
3.08837890625,7.39987061775e-06,2.96629771935e-06,1.95597794938e-05
3.1005859375,8.14701071259e-06,2.91060448823e-06,2.28634664413e-05
3.11279296875,5.42887758562e-06,2.65460105676e-06,1.29003377084e-05
3.125,6.81827716933e-06,2.53144383366e-06,1.64453912507e-05
3.13720703125,7.45441411674e-06,2.73270513374e-06,1.66248242782e-05
3.1494140625,6.53250345542e-06,2.83239609122e-06,1.49628547529e-05
3.16162109375,8.24307737868e-06,4.04408647794e-06,1.59378659518e-05
3.173828125,1.05113832487e-05,3.70237691558e-06,2.26510448136e-05
3.18603515625,5.36220084882e-06,1.99172079507e-06,1.38871481342e-05
3.1982421875,5.2543201855e-06,1.70501788118e-06,1.41885830234e-05
3.21044921875,6.30577123616e-06,2.19931382217e-06,1.53021849356e-05
3.22265625,6.90213217869e-06,3.45374891815e-06,1.50487604471e-05
3.23486328125,5.82557052649e-06,2.72949913333e-06,1.43825648358e-05
3.2470703125,3.87296567775e-06,1.55555021024e-06,1.37580335823e-05
3.25927734375,5.14912682565e-06,2.63547789143e-06,1.51691644977e-05
3.271484375,4.91007850214e-06,2.48794866567e-06,1.38425571174e-05
3.28369140625,4.25000596333e-06,1.52654030983e-06,1.64930865077e-05
3.2958984375,4.21457889812e-06,2.00489219477e-06,1.70160462851e-05
3.30810546875,6.1689127542e-06,1.42274014825e-06,1.35048703143e-05
3.3203125,5.10329617443e-06,1.70472206737e-06,1.65990666931e-05
3.33251953125,5.26255312748e-06,2.06141585847e-06,1.39686018427e-05
3.3447265625,7.13774068816e-06,3.51123299703e-06,1.63618907697e-05
3.35693359375,7.84485927342e-06,4.17067915855e-06,1.56059164428e-05
3.369140625,4.58908807093e-06,2.24706347166e-06,1.35420659407e-05
3.38134765625,4.85379127487e-06,1.93844602418e-06,1.36094943018e-05
3.3935546875,4.90163806057e-06,1.69272741433e-06,1.87063544216e-05
3.40576171875,7.10369678506e-06,3.55405414682e-06,1.28444938676e-05
3.41796875,4.78482485914e-06,2.34948642143e-06,1.59393202984e-05
3.43017578125,3.91917796575e-06,1.86370350329e-06,8.66123568052e-06
3.4423828125,8.83759585154e-06,3.12663709253e-06,1.73380166475e-05
3.45458984375,8.09366342082e-06,3.39565129539e-06,1.6112531992e-05
3.466796875,5.55743822209e-06,1.77164147763e-06,1.19412508349e-05
3.47900390625,4.55885510043e-06,1.54723254244e-06,9.19234149697e-06
3.4912109375,4.72270091749e-06,2.17069034563e-06,1.20274184558e-05
3.50341796875,6.50859506712e-06,2.43351697203e-06,1.31688648745e-05
3.515625,8.39333763465e-06,3.46079521291e-06,1.85085054718e-05
3.52783203125,9.28412262198e-06,3.55858515901e-06,1.93428291044e-05
3.5400390625,7.26729726687e-06,3.11637452231e-06,1.21303704981e-05
3.55224609375,6.62430370486e-06,2.33283629319e-06,1.66833191319e-05
3.564453125,8.30159496343e-06,3.16114859334e-06,1.54675824197e-05
3.57666015625,5.99996505473e-06,2.91504981547e-06,1.01162522574e-05
3.5888671875,4.7677509519e-06,1.82726229326e-06,1.04399692703e-05
3.60107421875,3.77027222582e-06,1.61928117818e-06,1.07728909661e-05
3.61328125,6.56580595878e-06,2.74227905799e-06,1.1832469978e-05
3.62548828125,6.04974176388e-06,2.53731375544e-06,1.37607495362e-05
3.6376953125,6.70481083694e-06,2.633408421e-06,1.43533285706e-05
3.64990234375,7.82020790683e-06,2.68237542803e-06,1.74082143276e-05
3.662109375,8.55141552955e-06,4.39367475636e-06,1.97921085986e-05
3.67431640625,7.6594697921e-06,2.72424508006e-06,1.72394484381e-05
3.6865234375,1.0693900756e-05,3.4249059972e-06,2.19937295181e-05
3.69873046875,7.11962894275e-06,3.10066710163e-06,2.47528759204e-05
3.7109375,7.85380702507e-06,2.99382071561e-06,2.1822101226e-05
3.72314453125,9.04487173543e-06,2.53723023896e-06,1.72004656031e-05
3.7353515625,7.86432378659e-06,2.81887296382e-06,1.61945666883e-05
3.74755859375,6.042605416e-06,1.38228634607e-06,1.62106421662e-05
3.759765625,6.85657089001e-06,2.80047940677e-06,1.40504699305e-05
3.77197265625,5.76140952856e-06,2.59204977918e-06,2.07590722971e-05
3.7841796875,7.41186957805e-06,3.2064446998e-06,2.22477661834e-05
3.79638671875,1.01537278916e-05,4.3471260978e-06,2.91160204517e-05
3.80859375,1.76296138065e-05,5.57732941873e-06,3.67723504698e-05
3.82080078125,1.11272974198e-05,5.79498106089e-06,2.4873604474e-05
3.8330078125,7.45557786827e-06,3.45419084821e-06,1.49373507151e-05
3.84521484375,5.47096578756e-06,2.71038827884e-06,1.28877360301e-05
3.857421875,5.83544871183e-06,2.6645365553e-06,1.3022539114e-05
3.86962890625,4.89308705181e-06,2.37314582906e-06,1.08006724951e-05
3.8818359375,8.48551305858e-06,3.42800330662e-06,1.71917919524e-05
3.89404296875,6.65197123421e-06,3.12563200676e-06,2.42755573437e-05
3.90625,6.76263048458e-06,2.6266054111e-06,2.22861880254e-05
3.91845703125,8.69390506088e-06,3.27107629953e-06,1.92810678337e-05
3.9306640625,7.29134252685e-06,3.74737209502e-06,2.00404771554e-05
3.94287109375,7.04812785368e-06,2.71153257641e-06,1.52194333801e-05
3.955078125,7.10321397792e-06,3.15307277069e-06,1.49358797206e-05
3.96728515625,4.43634145911e-06,1.91926030391e-06,1.43039605254e-05
3.9794921875,5.57756151883e-06,1.76477139993e-06,1.13756171901e-05
3.99169921875,5.11478737259e-06,1.68888547832e-06,1.21305934912e-05
4.00390625,5.19804805454e-06,2.39889672932e-06,1.27432023957e-05
4.01611328125,7.6518841145e-06,3.29490718542e-06,1.56894362752e-05
4.0283203125,6.13411082457e-06,2.73134062063e-06,1.12194887021e-05
4.04052734375,6.2216545811e-06,3.1157695742e-06,1.61454925612e-05
4.052734375,9.33906218112e-06,4.50726061355e-06,2.62002020813e-05
4.06494140625,7.5298984945e-06,2.42066595647e-06,1.68863833523e-05
4.0771484375,3.99719026564e-06,1.5885528674e-06,1.14119748324e-05
4.08935546875,4.98163144645e-06,2.29301187714e-06,9.65834871949e-06
4.1015625,6.62614683398e-06,2.59992650847e-06,1.37608999474e-05
4.11376953125,5.98930304429e-06,2.01033766883e-06,1.52130761739e-05
4.1259765625,5.78569353897e-06,2.27494021109e-06,1.94518193667e-05
4.13818359375,6.89334405949e-06,2.29778524253e-06,1.36809620778e-05
4.150390625,6.6772355979e-06,2.19126421675e-06,1.40063851992e-05
4.16259765625,5.1526335931e-06,1.43168352753e-06,1.00334603339e-05
4.1748046875,5.50978581715e-06,2.4883192696e-06,1.06821022897e-05
4.18701171875,4.72043276285e-06,1.27426663151e-06,9.85909544294e-06
4.19921875,5.32508187419e-06,2.89746016566e-06,1.23742209107e-05
4.21142578125,3.93188290365e-06,1.6041447312e-06,8.34872277821e-06
4.2236328125,6.10834103092e-06,2.00203511561e-06,1.21539776575e-05
4.23583984375,7.34822211302e-06,2.20310180362e-06,1.45489067424e-05
4.248046875,5.70383506083e-06,1.90278652226e-06,2.44404321511e-05
4.26025390625,8.97065764706e-06,4.24463276536e-06,1.61010337026e-05
4.2724609375,7.37236557534e-06,3.24598662041e-06,1.75040548766e-05
4.28466796875,5.13434386011e-06,2.29879000325e-06,1.26773083577e-05
4.296875,6.49379815808e-06,2.42129093891e-06,1.51427195326e-05
4.30908203125,5.97854842514e-06,3.28052998501e-06,1.37511846455e-05
4.3212890625,5.57531711484e-06,3.03699524202e-06,1.43883288123e-05
4.33349609375,6.36883836157e-06,2.12950058801e-06,1.46117747694e-05
4.345703125,4.32543599612e-06,1.42293584329e-06,1.54860794504e-05
4.35791015625,4.87588782461e-06,2.17574794208e-06,1.08078980288e-05
4.3701171875,5.17336758107e-06,2.1617863144e-06,9.74593358371e-06
4.38232421875,3.86605527895e-06,1.69041984302e-06,7.69832545261e-06
4.39453125,5.94355672014e-06,3.25396289898e-06,1.14516794974e-05
4.40673828125,1.06131509931e-05,3.53338271198e-06,2.05408725975e-05
4.4189453125,5.63600112663e-06,2.84286746342e-06,1.22051579352e-05
4.43115234375,6.30460959572e-06,2.58482058666e-06,1.54956779599e-05
4.443359375,4.87064520681e-06,1.98456999734e-06,1.24099019398e-05
4.45556640625,4.42835204529e-06,1.83512244745e-06,1.15437834282e-05
4.4677734375,5.73656787323e-06,1.5533224616e-06,1.76703110347e-05
4.47998046875,5.71909883437e-06,2.53062583094e-06,1.51846959635e-05
4.4921875,5.73426323963e-06,2.56811019774e-06,1.32386825936e-05
4.50439453125,6.36486707156e-06,3.53524363895e-06,1.55048908132e-05
4.5166015625,7.14096834684e-06,3.30291814112e-06,1.80714156534e-05
4.52880859375,3.76674693939e-06,1.33006702166e-06,1.29827305624e-05
4.541015625,4.69107663897e-06,1.09018497076e-06,1.20813700461e-05
4.55322265625,4.80823516079e-06,1.20135562592e-06,1.3216305641e-05
4.5654296875,6.02557154542e-06,2.28507700667e-06,1.3040414203e-05
4.57763671875,4.17974623948e-06,1.75971704007e-06,1.2351056829e-05
4.58984375,4.10852397714e-06,1.91524049687e-06,1.22261899209e-05
4.60205078125,4.48283464145e-06,1.60334026512e-06,7.79681932101e-06
4.6142578125,3.95486428126e-06,1.5770307358e-06,7.29653380047e-06
4.62646484375,5.38465959669e-06,2.18136523548e-06,9.42557387163e-06
4.638671875,4.81538091368e-06,2.0902880652e-06,1.34209931691e-05
4.65087890625,3.52971933487e-06,1.73866755321e-06,1.16170680594e-05
4.6630859375,4.79341035209e-06,2.12612729944e-06,1.06975766109e-05
4.67529296875,7.38949143742e-06,2.83223956501e-06,1.73834095076e-05
4.6875,3.89657727708e-06,1.76562412309e-06,1.1867756915e-05
4.69970703125,3.85026531209e-06,1.2674458797e-06,8.25779908874e-06
